Subject,LOCATION,Country,FREQUENCY,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1985-Q3,PC,Percentage,0,Units,,,12.53333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1985-Q4,PC,Percentage,0,Units,,,12.46667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1986-Q1,PC,Percentage,0,Units,,,13.23333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1986-Q2,PC,Percentage,0,Units,,,14.29333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1986-Q3,PC,Percentage,0,Units,,,14.45667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1986-Q4,PC,Percentage,0,Units,,,15.58333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1987-Q1,PC,Percentage,0,Units,,,15.43333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1987-Q2,PC,Percentage,0,Units,,,14.53333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1987-Q3,PC,Percentage,0,Units,,,14.13333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1987-Q4,PC,Percentage,0,Units,,,14.75,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1988-Q1,PC,Percentage,0,Units,,,14.36667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1988-Q2,PC,Percentage,0,Units,,,13.53333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1988-Q3,PC,Percentage,0,Units,,,13.38333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1988-Q4,PC,Percentage,0,Units,,,12.75667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1989-Q1,PC,Percentage,0,Units,,,11.38,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1989-Q2,PC,Percentage,0,Units,,,11.11,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1989-Q3,PC,Percentage,0,Units,,,11.10667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1989-Q4,PC,Percentage,0,Units,,,11.92,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1990-Q1,PC,Percentage,0,Units,,,11.82,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1990-Q2,PC,Percentage,0,Units,,,11.84333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1990-Q3,PC,Percentage,0,Units,,,11.00333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1990-Q4,PC,Percentage,0,Units,,,11.49,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1991-Q1,PC,Percentage,0,Units,,,11.06333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1991-Q2,PC,Percentage,0,Units,,,10.25,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1991-Q3,PC,Percentage,0,Units,,,10.41667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1991-Q4,PC,Percentage,0,Units,,,10.52667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1992-Q1,PC,Percentage,0,Units,,,10.50333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1992-Q2,PC,Percentage,0,Units,,,10.37667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1992-Q3,PC,Percentage,0,Units,,,12.26667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1992-Q4,PC,Percentage,0,Units,,,14.18333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1993-Q1,PC,Percentage,0,Units,,,9.566667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1993-Q2,PC,Percentage,0,Units,,,7.5,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1993-Q3,PC,Percentage,0,Units,,,6.26,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1993-Q4,PC,Percentage,0,Units,,,5.733333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1994-Q1,PC,Percentage,0,Units,,,5.233333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1994-Q2,PC,Percentage,0,Units,,,5.346667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1994-Q3,PC,Percentage,0,Units,,,6.023334,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1994-Q4,PC,Percentage,0,Units,,,6.8,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1995-Q1,PC,Percentage,0,Units,,,5.536667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1995-Q2,PC,Percentage,0,Units,,,5.606667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1995-Q3,PC,Percentage,0,Units,,,5.44,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1995-Q4,PC,Percentage,0,Units,,,5.33,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1996-Q1,PC,Percentage,0,Units,,,5.22,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1996-Q2,PC,Percentage,0,Units,,,4.796667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1996-Q3,PC,Percentage,0,Units,,,5.033333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1996-Q4,PC,Percentage,0,Units,,,4.523334,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1997-Q1,PC,Percentage,0,Units,,,3.516667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1997-Q2,PC,Percentage,0,Units,,,3.49,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1997-Q3,PC,Percentage,0,Units,,,3.993333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1997-Q4,PC,Percentage,0,Units,,,3.93,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1998-Q1,PC,Percentage,0,Units,,,3.913333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1998-Q2,PC,Percentage,0,Units,,,4.48,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1998-Q3,PC,Percentage,0,Units,,,6.706666,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1998-Q4,PC,Percentage,0,Units,,,8.04,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1999-Q1,PC,Percentage,0,Units,,,7.29,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1999-Q2,PC,Percentage,0,Units,,,6.563334,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1999-Q3,PC,Percentage,0,Units,,,6.136667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,1999-Q4,PC,Percentage,0,Units,,,6.163333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2000-Q1,PC,Percentage,0,Units,,,5.923333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2000-Q2,PC,Percentage,0,Units,,,6.483333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2000-Q3,PC,Percentage,0,Units,,,7.12,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2000-Q4,PC,Percentage,0,Units,,,7.456666,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2001-Q1,PC,Percentage,0,Units,,,7.373333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2001-Q2,PC,Percentage,0,Units,,,7.45,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2001-Q3,PC,Percentage,0,Units,,,7.273334,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2001-Q4,PC,Percentage,0,Units,,,6.81,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2002-Q1,PC,Percentage,0,Units,,,6.536667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2002-Q2,PC,Percentage,0,Units,,,6.93,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2002-Q3,PC,Percentage,0,Units,,,7.22,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2002-Q4,PC,Percentage,0,Units,,,6.943333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2003-Q1,PC,Percentage,0,Units,,,5.723333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2003-Q2,PC,Percentage,0,Units,,,4.74,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2003-Q3,PC,Percentage,0,Units,,,3.133333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2003-Q4,PC,Percentage,0,Units,,,2.796667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2004-Q1,PC,Percentage,0,Units,,,2.036667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2004-Q2,PC,Percentage,0,Units,,,1.996667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2004-Q3,PC,Percentage,0,Units,,,2,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2004-Q4,PC,Percentage,0,Units,,,1.993333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2005-Q1,PC,Percentage,0,Units,,,1.966667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2005-Q2,PC,Percentage,0,Units,,,2.093333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2005-Q3,PC,Percentage,0,Units,,,2.273333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2005-Q4,PC,Percentage,0,Units,,,2.513333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2006-Q1,PC,Percentage,0,Units,,,2.603333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2006-Q2,PC,Percentage,0,Units,,,2.93,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2006-Q3,PC,Percentage,0,Units,,,3.23,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2006-Q4,PC,Percentage,0,Units,,,3.633333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2007-Q1,PC,Percentage,0,Units,,,4.203333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2007-Q2,PC,Percentage,0,Units,,,4.63,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2007-Q3,PC,Percentage,0,Units,,,5.193333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2007-Q4,PC,Percentage,0,Units,,,5.803333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2008-Q1,PC,Percentage,0,Units,,,5.96,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2008-Q2,PC,Percentage,0,Units,,,6.396667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2008-Q3,PC,Percentage,0,Units,,,6.603333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2008-Q4,PC,Percentage,0,Units,,,5.913333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2009-Q1,PC,Percentage,0,Units,,,3.45,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2009-Q2,PC,Percentage,0,Units,,,2.456667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2009-Q3,PC,Percentage,0,Units,,,1.893333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2009-Q4,PC,Percentage,0,Units,,,2.053333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2010-Q1,PC,Percentage,0,Units,,,2.273333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2010-Q2,PC,Percentage,0,Units,,,2.52,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2010-Q3,PC,Percentage,0,Units,,,2.66,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2010-Q4,PC,Percentage,0,Units,,,2.553333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2011-Q1,PC,Percentage,0,Units,,,2.606667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2011-Q2,PC,Percentage,0,Units,,,2.753333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2011-Q3,PC,Percentage,0,Units,,,3.04,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2011-Q4,PC,Percentage,0,Units,,,3.086667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2012-Q1,PC,Percentage,0,Units,,,2.6,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2012-Q2,PC,Percentage,0,Units,,,2.326667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2012-Q3,PC,Percentage,0,Units,,,2.11,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2012-Q4,PC,Percentage,0,Units,,,1.903333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2013-Q1,PC,Percentage,0,Units,,,1.869816,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2013-Q2,PC,Percentage,0,Units,,,1.772871,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2013-Q3,PC,Percentage,0,Units,,,1.708417,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2013-Q4,PC,Percentage,0,Units,,,1.669166,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2014-Q1,PC,Percentage,0,Units,,,1.685237,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2014-Q2,PC,Percentage,0,Units,,,1.791702,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2014-Q3,PC,Percentage,0,Units,,,1.712836,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2014-Q4,PC,Percentage,0,Units,,,1.606384,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2015-Q1,PC,Percentage,0,Units,,,1.382698,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2015-Q2,PC,Percentage,0,Units,,,1.436667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2015-Q3,PC,Percentage,0,Units,,,1.21,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2015-Q4,PC,Percentage,0,Units,,,1.133333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2016-Q1,PC,Percentage,0,Units,,,1.09,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2016-Q2,PC,Percentage,0,Units,,,0.9933333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2016-Q3,PC,Percentage,0,Units,,,1.06,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2016-Q4,PC,Percentage,0,Units,,,1.123333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2017-Q1,PC,Percentage,0,Units,,,1.02,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2017-Q2,PC,Percentage,0,Units,,,0.9166667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2017-Q3,PC,Percentage,0,Units,,,0.8133333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2017-Q4,PC,Percentage,0,Units,,,0.81,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2018-Q1,PC,Percentage,0,Units,,,0.9466667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2018-Q2,PC,Percentage,0,Units,,,1.073333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2018-Q3,PC,Percentage,0,Units,,,1.056667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2018-Q4,PC,Percentage,0,Units,,,1.19,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2019-Q1,PC,Percentage,0,Units,,,1.29,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2019-Q2,PC,Percentage,0,Units,,,1.456667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2019-Q3,PC,Percentage,0,Units,,,1.626667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2019-Q4,PC,Percentage,0,Units,,,1.836667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2020-Q1,PC,Percentage,0,Units,,,1.656667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2020-Q2,PC,Percentage,0,Units,,,0.4666667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2020-Q3,PC,Percentage,0,Units,,,0.28,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2020-Q4,PC,Percentage,0,Units,,,0.3933333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2021-Q1,PC,Percentage,0,Units,,,0.4366667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2021-Q2,PC,Percentage,0,Units,,,0.2466667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2021-Q3,PC,Percentage,0,Units,,,0.47,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2021-Q4,PC,Percentage,0,Units,,,0.8633333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2022-Q1,PC,Percentage,0,Units,,,1.196667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2022-Q2,PC,Percentage,0,Units,,,1.396667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2022-Q3,PC,Percentage,0,Units,,,2.593333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2022-Q4,PC,Percentage,0,Units,,,3.366667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2023-Q1,PC,Percentage,0,Units,,,3.403333,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2023-Q2,PC,Percentage,0,Units,,,4.016667,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2023-Q3,PC,Percentage,0,Units,,,4.706666,,
"Short-term interest rates, Per cent per annum",NOR,Norway,Q,2023-Q4,PC,Percentage,0,Units,,,4.713333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1991-Q3,PC,Percentage,0,Units,,,53.26667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1991-Q4,PC,Percentage,0,Units,,,47.03333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1992-Q1,PC,Percentage,0,Units,,,46.56667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1992-Q2,PC,Percentage,0,Units,,,47.03333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1992-Q3,PC,Percentage,0,Units,,,44.56667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1992-Q4,PC,Percentage,0,Units,,,43.73333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1993-Q1,PC,Percentage,0,Units,,,38.03333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1993-Q2,PC,Percentage,0,Units,,,33.43333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1993-Q3,PC,Percentage,0,Units,,,33.93333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1993-Q4,PC,Percentage,0,Units,,,34.1,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1994-Q1,PC,Percentage,0,Units,,,33.86666,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1994-Q2,PC,Percentage,0,Units,,,32.47,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1994-Q3,PC,Percentage,0,Units,,,31.07333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1994-Q4,PC,Percentage,0,Units,,,29.61667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1995-Q1,PC,Percentage,0,Units,,,29.71,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1995-Q2,PC,Percentage,0,Units,,,28.85667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1995-Q3,PC,Percentage,0,Units,,,26.52667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1995-Q4,PC,Percentage,0,Units,,,25.66667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1996-Q1,PC,Percentage,0,Units,,,22.75667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1996-Q2,PC,Percentage,0,Units,,,22.03,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1996-Q3,PC,Percentage,0,Units,,,19.88333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1996-Q4,PC,Percentage,0,Units,,,20.66333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1997-Q1,PC,Percentage,0,Units,,,21.77333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1997-Q2,PC,Percentage,0,Units,,,22.13,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1997-Q3,PC,Percentage,0,Units,,,24.22667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1997-Q4,PC,Percentage,0,Units,,,24.31,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1998-Q1,PC,Percentage,0,Units,,,24.25333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1998-Q2,PC,Percentage,0,Units,,,21.80667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1998-Q3,PC,Percentage,0,Units,,,18.4,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1998-Q4,PC,Percentage,0,Units,,,15.16,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1999-Q1,PC,Percentage,0,Units,,,12.70667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1999-Q2,PC,Percentage,0,Units,,,13.03333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1999-Q3,PC,Percentage,0,Units,,,14.47,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,1999-Q4,PC,Percentage,0,Units,,,18.50333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2000-Q1,PC,Percentage,0,Units,,,18.07667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2000-Q2,PC,Percentage,0,Units,,,18.51333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2000-Q3,PC,Percentage,0,Units,,,19.22667,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2000-Q4,PC,Percentage,0,Units,,,19.68333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2001-Q1,PC,Percentage,0,Units,,,18.17333,,
"Short-term interest rates, Per cent per annum",POL,Poland,Q,2001-Q2,PC,Percentage,0,Units,,,16.8,,
